eutG,lacZ,flgD,aceB,nuoM,yjbO,dnaG,nmpC,ibpB,yheI,b1583,ftsJ,cspA,atpG,yaeM,ygcE,pspA,yfaD,lacA,dnaK,b1191,yecO,asnA,gltA,sucA,cspG,yceP,ycgX,icdA,folK,tnaA,yfiA,ygbD,mopB,fixC,hupB,lpdA,cchB,yedE,dnaJ,b1963,pspB,atpD,sucD,lacY,yhdM
0.9379072377551174,6.369944334483193,-0.8771182744105259,-2.637607874615218,1.524817866508664,2.2620585578352816,1.8401189286339081,-1.1024143127419825,2.2774303205318596,1.2681083477713844,3.3833908217362056,1.444888156181583,2.1501688304269564,-1.3041036470194856,3.2146497133384484,4.012128863195843,1.4973845625352982,0.24893064555019925,6.437422239118305,0.9030247613531635,2.1091396620624945,1.3320072165705237,3.7392681481262873,-2.6075120870051878,-1.2057835348174233,1.8801626886325082,0.5149473882109017,1.7435832079035878,-2.6512666038407326,1.8207174945406508,-1.4994668831295335,0.8992381846832151,3.2872439391230883,0.5498537037277533,1.3183175591790781,0.39139760651551914,-1.1546877099366928,2.833811506544293,-1.530558395937663,1.3585212760824663,2.339429684232951,2.4081854765513815,-2.307483308251162,-1.2090981916164965,6.012633631143141,0.8277437044572065
0.7560092955986308,2.5317798637881648,-2.933441027358678,-2.115743818062931,-0.8179741212163506,2.789254277852965,1.6198739953193788,-1.1371699770590602,0.7863241307194849,1.3631263540908576,1.7290214989587147,2.1634613577293997,-0.5926004941553438,-0.7578026540255987,3.310916841210904,3.023542836289358,1.4514136716571067,1.0562369269443634,2.170282585687268,1.6818307098897727,1.669118349697792,1.8119070173576302,3.1024083518211203,-0.8734910992584122,-1.1857162575398306,2.008860077731374,-0.07114247769557025,1.7533255126186393,-2.419122402065571,1.4112605041915725,-2.5547498394611092,-2.440134260173989,3.1185213167164094,1.673030334314326,3.452797217309193,-2.873766473104165,-1.5605706528190326,3.0736440282908593,-1.1815533970138883,1.7861509073216826,2.5118428526904584,1.5867317701238257,-2.061682183298913,-0.4298665253873748,1.4253052867451905,0.9157955022100951
0.3445828141447481,3.2482904786946185,-1.6111227255592881,-1.964592472607717,-2.343032661377855,0.7222284290502925,-0.007347669516402339,0.014302957814816906,0.10512023984660036,0.7767377041379006,1.2604540797977042,1.5022686546695505,-0.5469275014243579,-2.499723858731077,4.7731707480283525,2.0975616379153936,0.06127294756250251,0.05190408132150846,2.224872197579964,0.6225943667229878,1.7184336349821452,2.9070260846300706,2.384745540570692,-1.6567513819263329,-1.5826834084484804,2.54245087926921,-0.1431952356147127,0.4767850817173681,-1.6686048440859087,1.0972929414863974,-2.220968460677615,-1.3429155568780082,2.8842275683242287,0.9813440225293584,2.4191410650801384,-1.1872834957401817,-0.36328846330583137,0.9400609101948285,-0.7217370468020059,2.1577349160548183,1.7944058950076633,0.8007295103054659,-1.669661206333393,-0.815078293731001,1.3266963631329598,0.9530242211200787
2.4388555933392784,0.09026549448641707,-1.778421205051681,0.9097933663348181,-0.9297635239619901,0.40334119799642326,-2.6404447098629595,0.12409035168070659,2.6520609318150568,-2.10600127931006,2.5781184539503945,-0.50055306700666,-1.8041782673147038,-2.662974918589096,2.382668283858452,-1.2386272338538382,0.3830902851013172,1.433809640837248,0.40797185923445134,-2.0610022411727806,0.15674088857474944,0.5619812512087828,-0.8648605918871293,-2.282098823809921,-2.20661612605223,0.19989340356240648,1.8886421917351734,-3.3401648372558967,0.5094319410312784,-0.783853814075312,-1.4858053446217987,-2.4925630055997687,3.580827705110627,-1.3356518009523515,1.1944714327237633,-3.8783521519299464,-0.6767685416182136,1.5880611134655083,-0.523513292726788,1.0604204450211552,-1.8954508061345472,0.459546245293275,1.7821548594050558,-2.257421843004082,0.9112913046728683,0.9504451523302138
-0.7392239441854669,0.6816882508315194,0.3686394185693552,0.46900638035791276,-1.9113299758696531,1.5729638250352338,-1.3888210613013676,-0.9650165630718205,-1.0375911886675846,-2.0419102312574973,0.682775200734214,-2.089946831619873,-0.49044601772431273,-1.403141793432181,3.164271362402134,-0.7094100983053636,1.8127662045258008,-0.4056801023083546,0.516268672143188,-2.439070532943104,0.24143935178756837,1.8908445571955896,-0.48138669967545916,-1.2075654934942046,0.009846480980655214,1.7931318096910853,-1.440711654291009,-2.4383922861090985,0.23367597198586076,-0.9732772813086413,-0.440265296359935,-1.472883675017662,0.4447083109122835,-3.319574750568461,-0.0947147146621698,-2.0074964138332034,-1.579194588904994,0.9066819581022255,-1.630289469953345,1.3171699074435659,-1.1791798573660515,2.6093174444463028,1.7386251626683022,-1.172180539197419,0.3182266233527535,0.12481735134064141
1.2500580342555787,0.8495025979198096,-1.9943861493648887,-0.5352474067628249,-1.9997006899409917,2.469178438301619,0.3953646982031362,-1.412155486931684,1.7868123399044342,0.05605353687420911,-0.2121299797433981,0.9730903296282416,-0.6885090089783236,-2.935041558234944,4.640664051458709,1.5426912322237485,1.8245187456799385,1.4150337188291582,0.5022261378461911,-0.21940997115989058,1.7325298883612128,2.8869896641660127,1.929949508909984,-1.5982056414144896,-1.7052610760031393,2.690105419639808,0.8861561397752743,0.12104952392528404,-0.6318330799992602,0.8050646522355074,-2.159807327780194,-2.0601026535072364,2.255605924289092,-0.32810314098971005,1.0586428391074874,-3.019035884760081,-2.285693675969811,3.315291338629625,-1.9774768741693893,2.5328726594459248,1.3224302719999719,1.8226118899250823,-1.354085043074831,-2.07151625831893,0.200495923659456,1.7988696204071881
0.30636180299439264,3.356585328428321,-0.5113389010830053,-0.107914070799488,-1.658248726527106,1.4161545469145773,-1.7273594338474274,-0.5145754465395848,0.4215796357352629,-1.0470928380919753,1.3324682147980862,0.41266487018677267,-0.547892353572519,-1.6919748578937233,4.436012700107769,0.574503365281344,0.8965919094150611,0.8815938234770254,3.758172329578324,-1.137101710079366,0.11227485434137541,1.8738266012364955,0.7064745655768288,-0.22773832413510897,-1.456010011448039,2.242609126172142,-0.9743136237888359,-2.4820633888050567,-0.562453965650952,-0.28080902868631386,-0.9944915382724617,-1.9109608678260208,2.780377850594861,0.15019197974308637,1.9168784943942054,-2.567214443725632,-0.9456178882387734,2.410598814661247,-0.99157778314374,0.8361066248790421,0.15028834672912672,1.1203248007100202,0.38112435095858493,-1.4599773852348714,2.8119516631388937,1.407531835876555
1.5037363257240257,2.9543068567779924,-1.5704997592130598,-1.9298154289140963,-1.5645079244546798,1.3433493469588833,0.5136930263467596,-0.47894863470840593,1.5539829688185338,0.6817473097445159,3.2656859432907983,0.5890809864882397,-2.9266765154077854,-2.3205904622861597,2.058885923260184,1.3926114697049263,0.7964002460208142,1.0540795493001849,1.9735039136790005,0.33380193406656006,0.8070837522959783,0.3608307965234997,1.2278713231420497,-1.7309955905188197,-2.131457371997837,0.4756427195381816,1.4230525519196076,0.24645629737772623,-1.556890126501925,0.8369025622610029,-1.5663349255723025,-4.263601454782759,2.0233365677386805,-0.08084736105894613,0.4240940205595426,-5.071591182597793,-1.166174510330003,0.4669188381902016,-1.0969109174682106,2.4772042275564097,0.5143666619438653,1.3201360140035454,-1.4830650484380092,-1.7042893217355681,2.082654741270967,3.0711232451563157
0.4984378440354529,0.27680625015447136,-0.37126194992607076,-1.3008166407595287,-1.9533989333935973,2.240590523775079,1.7141352368993557,-1.128097312011621,-0.4872069467897856,1.888764856779011,1.8413940872181362,2.2301052458786907,1.0108987446699977,-1.2332407787458548,6.198865337810653,1.918369798364474,2.2752581115562602,1.0958503908897184,0.4501481152998904,1.9919650498714332,0.9121457133979252,3.626151861628035,1.6548064879466402,-1.3116271623172975,-0.6457132689169495,2.997029686444889,0.5670330140790742,2.7153572123734446,-1.5797108766866603,1.9923283910077554,-0.6833660584665862,-0.4751268648687136,1.1672389869300734,1.4624374095139454,-0.2909356350273692,-1.1402634073875815,-2.7621365464445686,0.03786944863138861,-2.1962586864476425,1.1258340032103187,2.9402919365094418,2.1478367847788666,-2.667489160516342,-1.5061633206511176,-0.4499115655761688,0.5692854831021216
1.5447067472807596,5.151549568906549,-1.5855415604848087,-0.12283128624721296,1.0062790648285511,-0.17092874514575887,-0.8620460687000808,-1.9279261828596286,2.7396138746386565,-0.4546865199400272,3.075464792156001,-0.6410743983459459,0.6617358262344892,-1.956262728594095,4.162029281925447,1.2612193412004595,2.1895042505886657,1.2309765196678293,6.241228724414113,-0.31406774723147685,0.7863218285225435,2.3154548967404525,1.3491608280241445,-1.5368945700127457,-1.5527428850443625,2.5357547584546336,0.2484831241603641,-0.4801913275686781,-0.4123113723260463,-0.09814667895571533,-2.1255883238574103,0.4739107656592392,4.087091612480117,-0.9276374925867331,1.960951124797515,0.07543742837019518,-1.8870926769794067,0.6690440735683165,-1.8154845555204457,1.301963052016369,-0.30830153539673344,2.867515825390664,-0.9613354002660235,-1.0405324699234106,6.046599368144296,0.31248763296072224
